test_month,fit_cutoff,k,functional_dimensions,total_model_dimensions,train_rows,train_positive,train_positive_pct,test_rows,test_positive,test_prevalence,average_precision,ap_lift_over_prevalence,roc_auc,log_loss,brier_score,recall_at_05pct,recall_at_10pct,recall_at_20pct,convergence_warning,n_iter,coef_finite,baseline_k0_average_precision,delta_ap_vs_k0,comparison_vs_k0
2018-03,2018-03-01,2,4,17,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1680970718560301,0.8864335799757369,0.4150011942041293,0.5726904103649879,0.1679900890526411,0.0504518072289156,0.0956325301204819,0.1603915662650602,0,33,True,0.2426489580322382,-0.07455188617620812,WORSE
2018-03,2018-03-01,3,6,19,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.16673382646846,0.8792447189447481,0.4136583780054137,0.5912630728086739,0.1701457914124468,0.0512048192771084,0.0948795180722891,0.1536144578313253,0,47,True,0.2426489580322382,-0.07591513156377822,WORSE
2018-03,2018-03-01,4,8,21,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1701099422965712,0.8970481369750667,0.4198184809723475,0.571736338408771,0.1677471538966687,0.0496987951807228,0.1001506024096385,0.1596385542168674,0,80,True,0.2426489580322382,-0.07253901573566701,WORSE
2018-03,2018-03-01,5,10,23,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1701487426624375,0.8972527446272969,0.42044636696566,0.5714164515334583,0.1677064451760362,0.0504518072289156,0.0993975903614457,0.1551204819277108,0,74,True,0.2426489580322382,-0.0725002153698007,WORSE
2018-03,2018-03-01,6,12,25,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1702820422638618,0.8979556791971569,0.4203727243776869,0.5725147370003276,0.1678373641382426,0.0496987951807228,0.1009036144578313,0.161144578313253,0,76,True,0.2426489580322382,-0.07236691576837642,WORSE
2018-03,2018-03-01,10,20,33,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1688596755361261,0.8904550510387735,0.4230372591688339,0.5780061699089759,0.1687587531857243,0.0512048192771084,0.0881024096385542,0.154367469879518,0,77,True,0.2426489580322382,-0.07378928249611211,WORSE
2018-03,2018-03-01,15,30,43,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1704335342405726,0.8987545484086823,0.4327781168727774,0.5815980792102546,0.1692317841750383,0.0519578313253012,0.0835843373493975,0.1468373493975903,0,96,True,0.2426489580322382,-0.07221542379166562,WORSE
2018-03,2018-03-01,20,40,53,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1729227876454991,0.911881236356499,0.4385110928294676,0.5802297393496463,0.1690957914951398,0.0534638554216867,0.0881024096385542,0.154367469879518,0,98,True,0.2426489580322382,-0.06972617038673912,WORSE
2018-03,2018-03-01,23,46,59,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1733116608700134,0.9139318983981204,0.4418552624595298,0.5841240221116086,0.1695202870217657,0.0519578313253012,0.0843373493975903,0.1513554216867469,0,85,True,0.2426489580322382,-0.06933729716222481,WORSE
2018-03,2018-03-01,25,50,63,53595,2708,5.0527101408713495,7003,1328,0.1896330144223904,0.1749546462851232,0.922595924649637,0.4449505068733082,0.5840053948745072,0.1695070107269811,0.0534638554216867,0.0896084337349397,0.1528614457831325,0,86,True,0.2426489580322382,-0.06769431174711502,WORSE
