current_month,historical_orders,current_orders,sample_support,feature,ks_statistic,psi,js_distance,wasserstein,normalized_wasserstein,historical_median,current_median,median_delta,reference_iqr,robust_median_shift
2017-11,30892,7288,ADEQUATE,total_price,0.015358187079436758,0.003551827024584949,0.02530421368615938,4.628447607315215,0.04446155242377728,84.99,84.99,0.0,104.10000000000001,0.0
2017-11,30892,7288,ADEQUATE,mean_price,0.022586016536062847,0.016152704827716535,0.053910009586743066,5.671310014046543,0.0567698700104759,76.64,75.0,-1.6400000000000006,99.9,0.016416416416416422
2017-11,30892,7288,ADEQUATE,max_price,0.02343348584701377,0.016225572784865215,0.05402511472662723,5.60454275015413,0.0566115429308498,78.0,75.9,-2.0999999999999943,99.0,0.021212121212121154
2017-11,30892,7288,ADEQUATE,min_price,0.023345434318605585,0.019308622984348704,0.05894185178799563,5.717214072027163,0.057496998763284186,75.0,74.9,-0.09999999999999432,99.435,0.0010056821038869042
2017-11,30892,7288,ADEQUATE,price_range,0.0021820291591980734,0.0,0.0,0.13172853980291677,,0.0,0.0,0.0,0.0,
2017-11,30892,7288,ADEQUATE,total_freight,0.02211273068754245,0.009291631287654468,0.040919491854821556,0.8223075857351158,0.08314535750607845,16.67,16.77,0.09999999999999787,9.889999999999999,0.010111223458038209
2017-11,30892,7288,ADEQUATE,mean_freight,0.02679662427922469,0.057044236773058955,0.10073838987810489,0.5269734795714054,0.07865275814498586,16.11,16.11,0.0,6.700000000000001,0.0
2017-11,30892,7288,ADEQUATE,max_freight,0.027155617254006142,0.05921402796592217,0.10235957029576362,0.5165643167734403,0.07296106169116388,16.11,16.12,0.010000000000001563,7.08,0.0014124293785312942
2017-11,30892,7288,ADEQUATE,merchandise_plus_freight,0.013496384059873412,0.003344061507843349,0.024552852554553826,4.316360119487153,0.03794101981705405,102.87,103.55,0.6799999999999926,113.76499999999999,0.005977233771370744
2017-11,30892,7288,ADEQUATE,freight_price_ratio,0.01859047411803849,0.006480333614875515,0.03417578460596553,0.011001513359056792,0.04503129272014339,0.2243739565943238,0.23084816379146164,0.006474207197137843,0.24430818425373776,0.026500165014585637
2017-12,38180,5513,ADEQUATE,item_count,0.014822776622939071,0.0025641358634798106,0.02149373110303173,0.02235859106106386,,1.0,1.0,0.0,0.0,
2017-12,38180,5513,ADEQUATE,unique_product_count,0.0038881620536515005,0.0,0.0,0.004598436174052978,,1.0,1.0,0.0,0.0,
2017-12,38180,5513,ADEQUATE,unique_seller_count,0.0003509301363688877,0.0,0.0,0.00047603089112580044,,1.0,1.0,0.0,0.0,
2017-12,38180,5513,ADEQUATE,total_price,0.036127665101687856,0.008924802311823155,0.04010250341714266,11.072780597638985,0.10646904420806716,84.99,88.6,3.6099999999999994,104.0,0.03471153846153845
2017-12,38180,5513,ADEQUATE,mean_price,0.042222934751965424,0.023492783228110308,0.06503681525981149,9.063444766888633,0.09072517284172806,75.9,79.99,4.089999999999989,99.9,0.04094094094094083
2017-12,38180,5513,ADEQUATE,max_price,0.04201030337645667,0.02445046768234315,0.06634486419947405,8.917346973537544,0.0900742118539146,77.92,80.0,2.0799999999999983,99.0,0.021010101010100993
2017-12,38180,5513,ADEQUATE,min_price,0.0423909931637369,0.027243462432010226,0.07001733379633332,9.130361621328925,0.092216560158862,75.0,79.9,4.900000000000006,99.00999999999999,0.04948995051004955
2017-12,38180,5513,ADEQUATE,price_range,0.0024758946352527733,0.0,0.0,0.30823489609822335,,0.0,0.0,0.0,0.0,
2017-12,38180,5513,ADEQUATE,total_freight,0.04134608450125554,0.010411637423527508,0.0433087029020485,0.9771677781085679,0.09870381597056241,16.7,16.21,-0.48999999999999844,9.9,0.049494949494949335
2017-12,38180,5513,ADEQUATE,mean_freight,0.041479228533309986,0.035056120190628544,0.07935609687412357,0.6257355132489703,0.09466497931149324,16.11,15.79,-0.3200000000000003,6.609999999999999,0.048411497730711094
2017-12,38180,5513,ADEQUATE,max_freight,0.04298501746004041,0.03726391148363255,0.08176782227424638,0.64446817109367,0.09219859386175537,16.11,15.8,-0.3099999999999987,6.99,0.04434907010014288
2017-12,38180,5513,ADEQUATE,merchandise_plus_freight,0.028995705849605258,0.009070865266951196,0.04043313011140825,11.242382208745955,0.09890151275590804,103.11,105.86,2.75,113.67249999999999,0.024192306846422842
2017-12,38180,5513,ADEQUATE,freight_price_ratio,0.04703176462662606,0.012651245822535349,0.04774363133224637,0.021122223684028975,0.08665787231024494,0.2249056661505123,0.207582061950994,-0.01732360419951831,0.24374269897152603,0.07107332557083915
2018-01,43693,7069,ADEQUATE,item_count,0.0029782091425157864,4.7686210406385935e-05,0.0029324806407525304,0.008148172641584739,,1.0,1.0,0.0,0.0,
2018-01,43693,7069,ADEQUATE,unique_product_count,0.0032321640824370945,0.0,0.0,0.004572700902022997,,1.0,1.0,0.0,0.0,
2018-01,43693,7069,ADEQUATE,unique_seller_count,0.0034205695219422516,0.0,0.0,0.004496033304973945,,1.0,1.0,0.0,0.0,
2018-01,43693,7069,ADEQUATE,total_price,0.02080999788979554,0.00853331005860718,0.03919922411621997,8.09517665993465,0.07783823711475625,84.99,87.0,2.010000000000005,104.0,0.019326923076923127
2018-01,43693,7069,ADEQUATE,mean_price,0.021372047784750436,0.011401978401263953,0.04531433293294329,7.743573470123964,0.07901605581759147,78.0,79.9,1.9000000000000057,98.0,0.019387755102040875
2018-01,43693,7069,ADEQUATE,max_price,0.02140691082043561,0.009029076286790404,0.04033044369840056,7.814337464608569,0.0798195859510579,79.0,79.9,0.9000000000000057,97.9,0.009193054136874419
2018-01,43693,7069,ADEQUATE,min_price,0.019533479161276013,0.011418399533295012,0.04535068326349141,7.616186984362965,0.07693118166023197,76.49,79.0,2.510000000000005,99.0,0.025353535353535406
2018-01,43693,7069,ADEQUATE,price_range,0.004279981555874168,0.0,0.0,0.19559166124882357,,0.0,0.0,0.0,0.0,
2018-01,43693,7069,ADEQUATE,total_freight,0.031512350879540685,0.011673606520010585,0.045848753918964764,0.4362049833439534,0.04539073708053625,16.6,16.32,-0.28000000000000114,9.610000000000001,0.02913631633714892
2018-01,43693,7069,ADEQUATE,mean_freight,0.03501994848461981,0.030807700866949766,0.07439461204966427,0.4229639639805277,0.06467338898784826,16.11,15.79,-0.3200000000000003,6.540000000000001,0.048929663608562726
2018-01,43693,7069,ADEQUATE,max_freight,0.03404912561107404,0.027298970456783145,0.07002997998706004,0.4191111538898512,0.06136327289748921,16.11,15.91,-0.1999999999999993,6.829999999999998,0.02928257686676418
2018-01,43693,7069,ADEQUATE,merchandise_plus_freight,0.015220943015523153,0.007973752005450401,0.037902584302909534,7.902722944345898,0.06947448742282109,103.55,104.52,0.9699999999999989,113.75,0.008527472527472518
2018-01,43693,7069,ADEQUATE,freight_price_ratio,0.025604435857659258,0.0054690955589083755,0.03139926041026472,0.006069649802442839,0.025163168637016356,0.2243739565943238,0.2147142857142857,-0.009659670880038107,0.24121166495359658,0.040046450000236926
2018-02,50762,6555,ADEQUATE,item_count,0.0017636903897342293,2.000405131414227e-07,0.00018993335532647062,0.006521013349235161,,1.0,1.0,0.0,0.0,
2018-02,50762,6555,ADEQUATE,unique_product_count,0.008662975490744573,0.0,0.0,0.012658402498177956,,1.0,1.0,0.0,0.0,
2018-02,50762,6555,ADEQUATE,unique_seller_count,0.003857204006516568,0.0,0.0,0.004182486217445103,,1.0,1.0,0.0,0.0,
2018-02,50762,6555,ADEQUATE,total_price,0.02405744688927025,0.007195405672485142,0.03601338224354358,10.550095282088922,0.10144322386623963,84.99,84.9,-0.0899999999999892,104.0,0.0008653846153845115
2018-02,50762,6555,ADEQUATE,mean_price,0.028571953211846357,0.00870476714687161,0.03960880867042596,9.75368479962558,0.09913792549296721,78.9,74.99,-3.910000000000011,98.385,0.03974183056360228
2018-02,50762,6555,ADEQUATE,max_price,0.02907043416531907,0.010616683999332176,0.0437392733063829,9.951603517120622,0.10164031781350856,79.0,75.0,-4.0,97.91,0.04085384536819528
2018-02,50762,6555,ADEQUATE,min_price,0.027807761206625314,0.00940739208216344,0.041175881564832865,9.596333464003955,0.0969326612525652,77.0,74.9,-2.0999999999999943,99.0,0.021212121212121154
2018-02,50762,6555,ADEQUATE,price_range,0.008100529621925756,0.0,0.0,0.4392405119285073,,0.0,0.0,0.0,0.0,
2018-02,50762,6555,ADEQUATE,total_freight,0.04006054367593492,0.008586371368516718,0.03932796275772327,0.8935636508459299,0.09307954696311771,16.6,16.25,-0.3500000000000014,9.6,0.03645833333333348
2018-02,50762,6555,ADEQUATE,mean_freight,0.04718708694897855,0.01739023337528365,0.05597470053600268,0.7780996036654803,0.11897547456658718,16.09,15.76,-0.33000000000000007,6.540000000000001,0.05045871559633028
2018-02,50762,6555,ADEQUATE,max_freight,0.049811403576391355,0.031853867921243374,0.07556884699412036,0.8403835344618804,0.12413346151578733,16.11,15.79,-0.3200000000000003,6.770000000000001,0.04726735598227477
2018-02,50762,6555,ADEQUATE,merchandise_plus_freight,0.026137571871497622,0.008821617316910503,0.03986810048003795,11.121391400848493,0.09798151095412971,103.55,102.83,-0.7199999999999989,113.505,0.006343332892824095
2018-02,50762,6555,ADEQUATE,freight_price_ratio,0.017088429692282886,0.005812865476159052,0.03236669992133952,0.00636259766356529,0.026320896181365856,0.2236734693877551,0.2205,-0.00317346938775509,0.24173180197677901,0.013128059120909282
2018-03,57317,7003,ADEQUATE,item_count,0.0014864834359458179,3.48762418011919e-06,0.0007930614892556588,0.0053167989828447615,,1.0,1.0,0.0,0.0,
2018-03,57317,7003,ADEQUATE,unique_product_count,0.004304197679832478,0.0,0.0,0.005992237727352245,,1.0,1.0,0.0,0.0,
2018-03,57317,7003,ADEQUATE,unique_seller_count,0.0018077911278076009,0.0,0.0,0.0019725955406503237,,1.0,1.0,0.0,0.0,
2018-03,57317,7003,ADEQUATE,total_price,0.025577263200435296,0.008674100163696222,0.039535667127369334,5.2638863456840435,0.050614291785423496,84.99,86.9,1.9100000000000108,104.0,0.01836538461538472
2018-03,57317,7003,ADEQUATE,mean_price,0.026893683011802727,0.008301061117903859,0.038674090828595895,4.783201559855755,0.048803199263909344,78.0,79.59,1.5900000000000034,98.00999999999999,0.016222834404652622
2018-03,57317,7003,ADEQUATE,max_price,0.027801999452648496,0.010862462207051646,0.04423492062394326,4.732738269602947,0.04829324764900967,79.0,79.9,0.9000000000000057,98.0,0.009183673469387813
2018-03,57317,7003,ADEQUATE,min_price,0.02734031739544629,0.007848502200100584,0.037606802859157684,4.852442640915496,0.049009621663624846,76.89,79.0,2.1099999999999994,99.00999999999999,0.021310978689021307
2018-03,57317,7003,ADEQUATE,price_range,0.0024787454662872355,0.0,0.0,0.275007965189539,,0.0,0.0,0.0,0.0,
2018-03,57317,7003,ADEQUATE,total_freight,0.17578858423243326,0.19531844770117485,0.18632611833655455,2.233179442378617,0.2350715202503807,16.54,18.23,1.6900000000000013,9.500000000000002,0.17789473684210536
2018-03,57317,7003,ADEQUATE,mean_freight,0.1998229626257818,0.32952130440757604,0.24112677883545366,1.863234526629459,0.29113039478585295,16.05,18.0,1.9499999999999993,6.4,0.3046874999999999
2018-03,57317,7003,ADEQUATE,max_freight,0.1958195963416226,0.3296328876518577,0.24113930302286968,1.8277518111014919,0.2748498964062394,16.11,18.14,2.030000000000001,6.649999999999999,0.30526315789473707
2018-03,57317,7003,ADEQUATE,merchandise_plus_freight,0.028376010898162995,0.010150447614974625,0.04275768966878794,6.687948418897107,0.05941674146141708,103.55,106.73,3.180000000000007,112.56,0.028251599147121595
2018-03,57317,7003,ADEQUATE,freight_price_ratio,0.03730946341139618,0.005308131704035016,0.03093166375107844,0.014270971064572098,0.05956139318965186,0.2235479908755922,0.2332727272727272,0.009724736397134975,0.2396010284569959,0.0405872064062546
2018-04,64320,6798,ADEQUATE,item_count,0.0021289596808543587,3.451575250226863e-05,0.002494873029880204,0.010401009625306767,,1.0,1.0,0.0,0.0,
2018-04,64320,6798,ADEQUATE,unique_product_count,0.004830684397957197,0.0,0.0,0.0058269442724595555,,1.0,1.0,0.0,0.0,
2018-04,64320,6798,ADEQUATE,unique_seller_count,0.007588395730965702,0.0,0.0,0.007873035528447758,,1.0,1.0,0.0,0.0,
2018-04,64320,6798,ADEQUATE,total_price,0.03907705240347259,0.008693795410444804,0.039579767276499485,8.747212371642325,0.08410781126579159,85.0,89.99,4.989999999999995,104.0,0.04798076923076918
2018-04,64320,6798,ADEQUATE,mean_price,0.037751651605169245,0.007339465304189951,0.03637114438642309,7.883823854671453,0.07963458439062074,78.475,79.99,1.5150000000000006,99.0,0.01530303030303031
2018-04,64320,6798,ADEQUATE,max_price,0.03949177874967624,0.008083841124866382,0.038168866158635836,8.113772624767758,0.08270920106796899,79.0,79.995,0.9950000000000045,98.10000000000001,0.010142711518858353
2018-04,64320,6798,ADEQUATE,min_price,0.03748373918140979,0.007513874094270022,0.03679727809514686,7.722677446971833,0.0779989642154513,76.99,79.99,3.0,99.00999999999999,0.030299969700030304
2018-04,64320,6798,ADEQUATE,price_range,0.0056582159809952515,0.0,0.0,0.4101333826235301,,0.0,0.0,0.0,0.0,
2018-04,64320,6798,ADEQUATE,total_freight,0.16275863620994757,0.27311622552212644,0.2191077230760895,2.3327036577647897,0.24298996435049894,16.74,18.23,1.490000000000002,9.6,0.15520833333333356
2018-04,64320,6798,ADEQUATE,mean_freight,0.1872034218800086,0.28909717856896755,0.22611070692126198,2.08452486345128,0.31193787705967513,16.11,18.23,2.120000000000001,6.682500000000003,0.3172465394687617
2018-04,64320,6798,ADEQUATE,max_freight,0.18510458244962302,0.24381423279041145,0.2076886962020611,2.102698627751587,0.29783266682033804,16.11,18.23,2.120000000000001,7.0600000000000005,0.3002832861189803
2018-04,64320,6798,ADEQUATE,merchandise_plus_freight,0.03133623036626221,0.0045941847979357854,0.0287734157247387,10.02637966610005,0.08843944311634515,103.79,109.16,5.36999999999999,113.37,0.04736702831436879
2018-04,64320,6798,ADEQUATE,freight_price_ratio,0.033202094118990194,0.011418395970983876,0.045330724887362756,0.014397508114316449,0.0589114655906261,0.2241645244215938,0.2156559705070343,-0.008508553914559486,0.24439229222990774,0.03481514837037174
2018-05,71118,6749,ADEQUATE,item_count,0.008712913530219413,0.0008103048461263158,0.012086769695532098,0.01729170351491094,,1.0,1.0,0.0,0.0,
2018-05,71118,6749,ADEQUATE,unique_product_count,0.0003457531494813759,0.0,0.0,0.0008883205597406407,,1.0,1.0,0.0,0.0,
2018-05,71118,6749,ADEQUATE,unique_seller_count,0.004036342430579154,0.0,0.0,0.004447284340095559,,1.0,1.0,0.0,0.0,
2018-05,71118,6749,ADEQUATE,total_price,0.03684518344734605,0.005346296315233827,0.031045189241337545,9.242230085334056,0.08886759697436591,85.9,89.99,4.089999999999989,104.0,0.039326923076922975
2018-05,71118,6749,ADEQUATE,mean_price,0.03492104309633115,0.008427214493144285,0.03895827738285177,6.452765699584999,0.06557688719090446,79.0,79.98,0.980000000000004,98.4,0.009959349593495976
2018-05,71118,6749,ADEQUATE,max_price,0.03485763776109674,0.00877608106243964,0.0397562148608862,7.329999641002365,0.0748646679706094,79.0,79.99,0.9899999999999949,97.91,0.01011132672862828
2018-05,71118,6749,ADEQUATE,min_price,0.03367871063020483,0.0073640658955180065,0.03642157857178961,6.1023590551358335,0.06114588231599031,78.0,79.9,1.9000000000000057,99.80000000000001,0.019038076152304663
2018-05,71118,6749,ADEQUATE,price_range,0.0031385422179840416,0.0,0.0,1.3219113949056123,,0.0,0.0,0.0,0.0,
2018-05,71118,6749,ADEQUATE,total_freight,0.10508246650033397,0.24064344136112395,0.20568770244789278,1.8996232156131847,0.1974660307290213,16.79,17.99,1.1999999999999993,9.62,0.12474012474012468
2018-05,71118,6749,ADEQUATE,mean_freight,0.11486354523074269,0.20428839348631783,0.19022713466667918,1.7437684481629185,0.2494661585354676,16.12,16.32,0.1999999999999993,6.99,0.028612303290414774
2018-05,71118,6749,ADEQUATE,max_freight,0.11527253912368363,0.23787230517004035,0.20358858364628324,1.7340067619134758,0.23527907217279193,16.16,16.41,0.25,7.369999999999997,0.03392130257801901
2018-05,71118,6749,ADEQUATE,merchandise_plus_freight,0.03569252641378179,0.004722559224194754,0.02917810126273554,9.450599234629307,0.0829454677751338,104.37,108.55,4.179999999999993,113.9375,0.036686780032912716
2018-05,71118,6749,ADEQUATE,freight_price_ratio,0.06116017841931734,0.021370591223440268,0.061977519660811796,0.017450600936471293,0.07111667088480265,0.2235867031519205,0.2023558173130348,-0.021230885838885688,0.2453798908098272,0.08652251726421999
2018-06,77867,6096,ADEQUATE,item_count,0.003071209027358579,0.00010242312550126572,0.0042976793111293215,0.007792669946302011,,1.0,1.0,0.0,0.0,
2018-06,77867,6096,ADEQUATE,unique_product_count,0.002299651060575836,0.0,0.0,0.0030203239240260693,,1.0,1.0,0.0,0.0,
2018-06,77867,6096,ADEQUATE,unique_seller_count,0.005236621502840544,0.0,0.0,0.005794164570336768,,1.0,1.0,0.0,0.0,
2018-06,77867,6096,ADEQUATE,total_price,0.0272101611985468,0.005766591672736652,0.03223480185673281,4.203183881737249,0.04041522963208893,86.9,89.9,3.0,104.0,0.028846153846153848
2018-06,77867,6096,ADEQUATE,mean_price,0.028882722986806275,0.007886695127561934,0.037699040534555237,4.454112050776506,0.0454501229671072,79.0,79.9,0.9000000000000057,98.0,0.009183673469387813
2018-06,77867,6096,ADEQUATE,max_price,0.03001015224593706,0.008436735801782553,0.0389931927354558,4.423998481351267,0.04518895282279129,79.08,79.99,0.9099999999999966,97.9,0.009295199182839596
2018-06,77867,6096,ADEQUATE,min_price,0.027870875424671704,0.008553383009712623,0.039259968130569194,4.422146547172117,0.04428567970729674,78.99,79.9,0.9100000000000108,99.85500000000002,0.009113214160532878
2018-06,77867,6096,ADEQUATE,price_range,0.005185251859731066,0.0,0.0,0.4511080784469099,,0.0,0.0,0.0,0.0,
2018-06,77867,6096,ADEQUATE,total_freight,0.19272059798309432,0.28908973277471134,0.22531612718902844,3.5990412492546233,0.36372321872204383,16.79,18.79,2.0,9.895,0.202122283981809
2018-06,77867,6096,ADEQUATE,mean_freight,0.21139850878712468,0.20457823074725442,0.19070100243834184,3.237543856753317,0.44965886899351615,16.12,18.35,2.2300000000000004,7.200000000000001,0.30972222222222223
2018-06,77867,6096,ADEQUATE,max_freight,0.20770010093932634,0.2369234970119498,0.2040383366024131,3.255977058554181,0.43413027447389074,16.18,18.37,2.1900000000000013,7.500000000000002,0.2920000000000001
2018-06,77867,6096,ADEQUATE,merchandise_plus_freight,0.03756398200282757,0.006950025022876818,0.0353902513877756,7.420579115073409,0.06506711486758217,104.73,112.09,7.359999999999999,114.04500000000002,0.06453592880003506
2018-06,77867,6096,ADEQUATE,freight_price_ratio,0.049527861070867596,0.013993900622833913,0.05021230631264522,0.025140802921460686,0.10295925347783491,0.2223492426407545,0.24178708993928621,0.019437847298531707,0.2441820630223684,0.07960391135179776
2018-07,83963,6156,ADEQUATE,item_count,0.010350276739753639,0.001233858571949136,0.01491351162876606,0.016239009544853356,,1.0,1.0,0.0,0.0,
2018-07,83963,6156,ADEQUATE,unique_product_count,0.002761071070190524,0.0,0.0,0.0037607649466129267,,1.0,1.0,0.0,0.0,
2018-07,83963,6156,ADEQUATE,unique_seller_count,0.003060916548864756,0.0,0.0,0.0031747387693752405,,1.0,1.0,0.0,0.0,
2018-07,83963,6156,ADEQUATE,total_price,0.018738826580354973,0.004381311225533242,0.028098686353141156,4.4974979491416285,0.043245172587900275,86.99,86.0,-0.9899999999999949,104.0,0.00951923076923072
2018-07,83963,6156,ADEQUATE,mean_price,0.02518443158117145,0.005456683188745123,0.03135965255501524,4.158014425259589,0.042428718625097846,79.0,79.0,0.0,98.0,0.0
2018-07,83963,6156,ADEQUATE,max_price,0.025416746385945155,0.004958869269754899,0.029894723574607172,4.150264586031661,0.04239289669082391,79.9,79.9,0.0,97.9,0.0
2018-07,83963,6156,ADEQUATE,min_price,0.02484062973776391,0.0053074749266857416,0.03092812073260113,4.081098143093608,0.04101606173963425,79.0,78.99,-0.010000000000005116,99.5,0.00010050251256286549
2018-07,83963,6156,ADEQUATE,price_range,0.002581573552266403,0.0,0.0,0.36223967144800073,,0.0,0.0,0.0,0.0,
2018-07,83963,6156,ADEQUATE,total_freight,0.18748656206336495,0.23296037141267878,0.20312927475073345,3.647813370573555,0.3640532305961631,16.95,19.0,2.0500000000000007,10.020000000000001,0.2045908183632735
2018-07,83963,6156,ADEQUATE,mean_freight,0.21303231999286298,0.2610789671029123,0.2139299437711012,3.5115880771026795,0.4682117436136905,16.19,18.49,2.299999999999997,7.500000000000002,0.3066666666666662
2018-07,83963,6156,ADEQUATE,max_freight,0.20979686069060233,0.2800985738656835,0.2213329260325112,3.4838779797394763,0.4518648482152368,16.28,18.52,2.2399999999999984,7.710000000000001,0.2905317769130996
2018-07,83963,6156,ADEQUATE,merchandise_plus_freight,0.02686293400206441,0.005002099869471575,0.03002429982767711,7.466674356592923,0.06531952022214087,105.28,108.875,3.594999999999999,114.31,0.0314495669670195
2018-07,83963,6156,ADEQUATE,freight_price_ratio,0.05517616105184864,0.015664219653017945,0.05311673936955159,0.022729475380675032,0.09209202063830937,0.2235479908755922,0.2454932340208516,0.02194524314525939,0.24681264699299904,0.08891458121220944
2018-08,90119,6351,ADEQUATE,item_count,0.011176679109861642,0.0014541637876805563,0.01618956962306362,0.0189074499823898,,1.0,1.0,0.0,0.0,
2018-08,90119,6351,ADEQUATE,unique_product_count,0.0016870553646042286,0.0,0.0,0.005263779629687271,,1.0,1.0,0.0,0.0,
2018-08,90119,6351,ADEQUATE,unique_seller_count,0.0047298593728225535,0.0,0.0,0.005177358094526352,,1.0,1.0,0.0,0.0,
2018-08,90119,6351,ADEQUATE,total_price,0.028326523717169316,0.007474365604381991,0.03670264830726607,7.021349996124295,0.06751298073196438,86.99,79.99,-7.0,104.0,0.0673076923076923
2018-08,90119,6351,ADEQUATE,mean_price,0.023297710443981656,0.003870464841542455,0.02641546723794133,5.532682152058586,0.056455940327128425,79.0,75.0,-4.0,98.0,0.04081632653061224
2018-08,90119,6351,ADEQUATE,max_price,0.022625780955148445,0.004196196920845113,0.027504003512850133,5.331131887741844,0.054454871172031086,79.9,75.8,-4.1000000000000085,97.9,0.04187946884576107
2018-08,90119,6351,ADEQUATE,min_price,0.023853895214170806,0.0041892100218953315,0.027480578332503777,5.797010549841293,0.05808627805452196,79.0,74.99,-4.010000000000005,99.80000000000001,0.04018036072144293
2018-08,90119,6351,ADEQUATE,price_range,0.0028566158580268786,0.0,0.0,0.7038741256423742,,0.0,0.0,0.0,0.0,
2018-08,90119,6351,ADEQUATE,total_freight,0.1053264744235402,0.12657227398189616,0.15031955144974424,1.1948261116611758,0.11771685829174147,17.09,18.33,1.2399999999999984,10.149999999999999,0.12216748768472893
2018-08,90119,6351,ADEQUATE,mean_freight,0.12758265711928418,0.2147248373232256,0.19439088337550212,1.585935899095435,0.20384780194028732,16.32,18.01,1.6900000000000013,7.779999999999999,0.2172236503856043
2018-08,90119,6351,ADEQUATE,max_freight,0.12507833005401314,0.23214913655685165,0.2020172317918046,1.552266075177362,0.19849949810452194,16.39,18.14,1.75,7.820000000000002,0.22378516624040914
2018-08,90119,6351,ADEQUATE,merchandise_plus_freight,0.027250240754378652,0.002763169169050961,0.022319783076676387,6.46491209646719,0.05637103454215625,105.34,100.67,-4.670000000000002,114.685,0.04072023368356805
2018-08,90119,6351,ADEQUATE,freight_price_ratio,0.025454845286014494,0.005686497986398606,0.03201270030601157,0.009645394732152127,0.038843526901536064,0.2243739565943238,0.2337270454349513,0.009353088840627494,0.2483140822047933,0.03766636494225758
