channel,window_days,component,singular_value,relative_to_first,energy_ratio,energy_pct,cumulative_energy_ratio,cumulative_energy_pct,above_numerical_rank_tolerance
purchase_volume,60,39,10486.451680356004,0.07445061196230444,0.002437715481482702,0.24377154814827018,0.9668996746279137,96.68996746279137,True
purchase_volume,60,40,10311.196053190819,0.07320635040558286,0.0023569153468061374,0.23569153468061374,0.9692565899747199,96.92565899747198,True
purchase_volume,60,41,10138.330008770212,0.0719790541582997,0.002278550942417418,0.22785509424174177,0.9715351409171373,97.15351409171373,True
purchase_volume,60,42,9882.437226794622,0.07016229337061518,0.0021649806751842114,0.21649806751842116,0.9737001215923216,97.37001215923216,True
purchase_volume,60,43,9786.128179103365,0.06947852847504496,0.0021229887613836785,0.21229887613836784,0.9758231103537053,97.58231103537052,True
purchase_volume,60,44,9443.966558771404,0.06704928521905892,0.0019771279540344694,0.19771279540344694,0.9778002383077398,97.78002383077397,True
purchase_volume,60,45,9292.122249025339,0.06597123688315085,0.0019140607825955814,0.19140607825955813,0.9797142990903354,97.97142990903353,True
purchase_volume,60,46,9151.94004347381,0.06497598593386288,0.0018567448498554972,0.18567448498554973,0.9815710439401909,98.15710439401909,True
purchase_volume,60,47,8977.319155897176,0.06373623083483018,0.0017865666627540557,0.17865666627540558,0.9833576106029449,98.33576106029449,True
purchase_volume,60,48,8919.878463951007,0.06332841942280208,0.001763777383411596,0.1763777383411596,0.9851213879863565,98.51213879863565,True
purchase_volume,60,49,8664.43629048696,0.061514857818259994,0.0016642038439136377,0.16642038439136378,0.9867855918302701,98.67855918302702,True
purchase_volume,60,50,8395.679543482607,0.05960676679821031,0.0015625632376674115,0.15625632376674115,0.9883481550679376,98.83481550679376,True
purchase_volume,60,51,8175.1751706509485,0.058041252933455266,0.0014815626795298435,0.14815626795298434,0.9898297177474674,98.98297177474674,True
purchase_volume,60,52,7815.889388112551,0.055490433343121634,0.0013541996725896215,0.13541996725896216,0.9911839174200571,99.11839174200571,True
purchase_volume,60,53,7728.801429475747,0.05487213537039519,0.0013241896657454556,0.13241896657454558,0.9925081070858025,99.25081070858025,True
purchase_volume,60,54,7604.567583641623,0.05399011291602127,0.0012819613837996545,0.12819613837996544,0.9937900684696022,99.37900684696021,True
purchase_volume,60,55,7409.199842233004,0.05260306147584612,0.0012169381693523935,0.12169381693523935,0.9950070066389546,99.50070066389546,True
purchase_volume,60,56,7247.340389338448,0.05145390867495567,0.0011643491069525211,0.11643491069525211,0.9961713557459071,99.6171355745907,True
purchase_volume,60,57,6878.9247813768425,0.04883827010575427,0.0010489795378540608,0.10489795378540608,0.9972203352837612,99.72203352837612,True
purchase_volume,60,58,6736.682082601871,0.0478283902823623,0.0010060463751686622,0.10060463751686623,0.9982263816589299,99.82263816589298,True
purchase_volume,60,59,6465.657502082246,0.0459041983353082,0.0009267258692428414,0.09267258692428414,0.9991531075281727,99.91531075281726,True
purchase_volume,60,60,6180.892474655726,0.04388245340159702,0.000846892471827298,0.0846892471827298,1.0,100.0,True
purchase_volume,90,1,178277.8035396013,1.0,0.45137609167553006,45.13760916755301,0.45137609167553006,45.13760916755301,True
purchase_volume,90,2,63831.442374043676,0.3580448104402668,0.05786464839461282,5.786464839461282,0.5092407400701429,50.92407400701428,True
purchase_volume,90,3,62254.5647851396,0.3491997520112527,0.05504101132340439,5.5041011323404385,0.5642817513935472,56.42817513935472,True
purchase_volume,90,4,54690.36444779705,0.3067704636356962,0.042478154208564885,4.2478154208564884,0.6067599056021121,60.67599056021121,True
purchase_volume,90,5,50635.985731018416,0.28402854828627344,0.03641350967394021,3.6413509673940214,0.6431734152760523,64.31734152760524,True
purchase_volume,90,6,48279.616937570296,0.2708111496720668,0.03310332619939072,3.3103326199390724,0.676276741475443,67.6276741475443,True
purchase_volume,90,7,47483.77086679552,0.26634707139101493,0.032020964090004156,3.202096409000416,0.7082977055654471,70.82977055654472,True
purchase_volume,90,8,37695.363602781545,0.2114417098167141,0.02017994024418031,2.017994024418031,0.7284776458096275,72.84776458096275,True
purchase_volume,90,9,32556.89334612763,0.1826188830001806,0.015053237577297818,1.5053237577297818,0.7435308833869253,74.35308833869253,True
purchase_volume,90,10,29737.421019830646,0.16680383328385015,0.012558871171786052,1.2558871171786052,0.7560897545587113,75.60897545587113,True
purchase_volume,90,11,28244.458036904547,0.15842947061343243,0.011329493481020563,1.1329493481020563,0.7674192480397318,76.74192480397318,True
purchase_volume,90,12,27613.564355542585,0.15489064710968753,0.01082901462320934,1.0829014623209339,0.7782482626629411,77.82482626629411,True
purchase_volume,90,13,26857.31578494477,0.15064868004714277,0.01024399159467903,1.024399159467903,0.7884922542576202,78.84922542576201,True
purchase_volume,90,14,26151.25800360426,0.1466882443264745,0.009712458432083829,0.9712458432083829,0.7982047126897039,79.8204712689704,True
purchase_volume,90,15,24161.63595317523,0.1355280100688931,0.008290804514759113,0.8290804514759113,0.8064955172044631,80.64955172044631,True
