order_id,year_month,expected_freight_oot,freight_burden,freight_expected_ratio,freight_log_ratio,m1_feature_vector_available,availability_reason,benchmark_population,serving_model
7c28cd51bc7b7b5b8e81ae0bb7f17340,2017-01,,0.3933955491744437,,,False,WARMUP_MIN_TRAIN_MONTHS,M0_ONLY_FALLBACK,M0_FALLBACK
7c294f26474f8acff99c9fb53540a110,2017-07,29.727184680768875,0.1876143370147029,0.9314706487464058,-0.07099059907787926,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c29f6fa9efcbf410b4bbb9362b9f7c9,2017-10,53.11817189404033,0.1891965892200579,0.9106111576371277,-0.0936393030772837,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2a808149a46c168db73bc877f73cb8,2017-06,15.334088453271496,0.2321291314373559,0.9847341135415484,-0.015383609729894405,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2aefdd602f9df2ae6eb835d3973974,2017-10,14.19417041229008,0.482890949792133,1.063817015112458,0.06186339780946489,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2b39d429d502e10a0ef4dd8fc88830,2018-07,42.97087605902993,0.09969167523124357,1.128671426977067,0.12104121264804774,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2b6d703df465adcb5f9761983b1c21,2018-03,31.31781556421362,0.14950105282431564,1.0428568982735842,0.041963964553703076,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2c4fbf7cfe18df6ed7751cb3bbcfd8,2017-04,41.38686233297423,0.28887795275590555,0.8509946880399074,-0.16134939240719787,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2ca8ab80697c8ea1e11adf050d82fa,2017-06,16.461702916752902,0.07435312352004132,1.0491016687237444,0.047934244349706966,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2d06820f2b145be3fb53b858618eb7,2017-10,22.303159447346303,0.08978639710927137,0.8801443601003192,-0.12766933933428604,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2ee08449e6b8b55158e518778dbe83,2017-06,9.171262865910716,0.6291698991466252,0.8842838896423527,-0.12297712562754831,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c2fcd2de28fdcb260060d733f5ff8dc,2017-08,56.73092389386776,0.2165913186431033,1.2076306059842872,0.18866026297099156,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
