fold_id,test_month,feature,repeat,baseline_ap,permuted_ap,ap_drop
6,2017-12,max_freight,1,0.11627705634929113,0.09948325833531944,0.016793798013971684
6,2017-12,max_freight,2,0.11627705634929113,0.10165748374156627,0.014619572607724854
6,2017-12,max_freight,3,0.11627705634929113,0.10669843518010574,0.009578621169185383
6,2017-12,max_freight,4,0.11627705634929113,0.09998785226763567,0.016289204081655462
6,2017-12,max_freight,5,0.11627705634929113,0.1033000932258615,0.012976963123429622
6,2017-12,merchandise_plus_freight,1,0.11627705634929113,0.11539672210960131,0.00088033423968982
6,2017-12,merchandise_plus_freight,2,0.11627705634929113,0.11420057791396808,0.002076478435323048
6,2017-12,merchandise_plus_freight,3,0.11627705634929113,0.11809172546638806,-0.0018146691170969342
6,2017-12,merchandise_plus_freight,4,0.11627705634929113,0.11572203038212904,0.0005550259671620872
6,2017-12,merchandise_plus_freight,5,0.11627705634929113,0.11319137512697462,0.0030856812223165053
6,2017-12,freight_price_ratio,1,0.11627705634929113,0.11682846154862203,-0.0005514051993309038
6,2017-12,freight_price_ratio,2,0.11627705634929113,0.11635172489287095,-7.466854357982e-05
6,2017-12,freight_price_ratio,3,0.11627705634929113,0.11550767011632877,0.0007693862329623546
6,2017-12,freight_price_ratio,4,0.11627705634929113,0.11627500508144371,2.051267847413829e-06
6,2017-12,freight_price_ratio,5,0.11627705634929113,0.11502644087958665,0.0012506154697044802
7,2018-01,item_count,1,0.0805518518243306,0.07967575063492381,0.000876101189406786
7,2018-01,item_count,2,0.0805518518243306,0.07973906154725029,0.0008127902770803108
7,2018-01,item_count,3,0.0805518518243306,0.08023721925917318,0.0003146325651574161
7,2018-01,item_count,4,0.0805518518243306,0.08043762949056196,0.00011422233376863489
7,2018-01,item_count,5,0.0805518518243306,0.0796392174555846,0.0009126343687460015
7,2018-01,unique_product_count,1,0.0805518518243306,0.08079863590424641,-0.00024678407991581
7,2018-01,unique_product_count,2,0.0805518518243306,0.08138540240616432,-0.0008335505818337224
7,2018-01,unique_product_count,3,0.0805518518243306,0.07945549215101873,0.0010963596733118697
7,2018-01,unique_product_count,4,0.0805518518243306,0.07905508913886676,0.0014967626854638372
7,2018-01,unique_product_count,5,0.0805518518243306,0.08044393443529621,0.00010791738903438708
7,2018-01,unique_seller_count,1,0.0805518518243306,0.0805904714362249,-3.861961189430274e-05
7,2018-01,unique_seller_count,2,0.0805518518243306,0.07970884118401579,0.0008430106403148063
7,2018-01,unique_seller_count,3,0.0805518518243306,0.07945158983734679,0.0011002619869838054
7,2018-01,unique_seller_count,4,0.0805518518243306,0.08033585197419908,0.00021599985013151524
7,2018-01,unique_seller_count,5,0.0805518518243306,0.07868929479787475,0.0018625570264558522
