fold_id,test_month,feature,standardized_coefficient,odds_ratio_per_1sd,abs_standardized_coefficient,raw_unit_logodds_coefficient,train_mean,train_scale
2,2017-08,merchandise_plus_freight,-0.19210322976816382,0.8252216766522266,0.19210322976816382,-0.0008442134882316997,157.19120707871105,227.55290272670922
2,2017-08,freight_price_ratio,-0.043275946662764325,0.9576470940831922,0.043275946662764325,-0.14165543658406432,0.3107750061979232,0.30550148802148197
3,2017-09,item_count,0.061683875644498655,1.063626053475257,0.061683875644498655,0.12725200609842985,1.1307235455648508,0.4847379427306315
3,2017-09,unique_product_count,0.01144039734420917,1.0115060889636363,0.01144039734420917,0.050681611928988506,1.0400408710645634,0.22573073169493202
3,2017-09,unique_seller_count,-0.06853267856682964,0.9337629455701201,0.06853267856682964,-0.6025461962095082,1.0124529024841944,0.11373846353682812
3,2017-09,total_price,-0.07880423572200188,0.9242208361611852,0.07880423572200188,-0.0003852633303726556,132.56307682482918,204.54642191297185
3,2017-09,mean_price,0.09126287984695064,1.095556967254982,0.09126287984695064,0.00047314377549318153,121.96573077402621,192.8861470317828
3,2017-09,max_price,0.08129678912653478,1.084692773820464,0.08129678912653478,0.0004205293940778331,122.6425237882368,193.3201109634873
3,2017-09,min_price,0.10056944853764717,1.105800435260605,0.10056944853764717,0.0005215854741407182,121.35285714285715,192.81489520644627
3,2017-09,price_range,-0.2283612097691253,0.7958367439052709,0.2283612097691253,-0.014190225275071341,1.2896666453796541,16.092853026815476
3,2017-09,total_freight,0.013746971874654242,1.013841895966704,0.013746971874654242,0.0007060586117403037,21.51021457308896,19.470015160314386
3,2017-09,mean_freight,0.01767790506374422,1.0178350840598798,0.01767790506374422,0.0012555581528294868,19.147976854935088,14.079718270241678
3,2017-09,max_freight,0.0468984513176173,1.0480155790746621,0.0468984513176173,0.0032908474751661477,19.34228622517402,14.251177446396085
3,2017-09,merchandise_plus_freight,-0.07440827854813155,0.928292614500682,0.07440827854813155,-0.00034927938372901913,154.07329139791813,213.03369741931178
3,2017-09,freight_price_ratio,0.029849206023380537,1.0302991593316895,0.029849206023380537,0.09839209041540184,0.30973037955636606,0.30336997514088876
4,2017-10,item_count,0.06501597622634556,1.0671760736945044,0.06501597622634556,0.12842606636117823,1.131399143381603,0.5062521812627843
4,2017-10,unique_product_count,-0.008059982848749347,0.9919724117213594,0.008059982848749347,-0.036300595359134644,1.0385478278604936,0.22203445340246028
4,2017-10,unique_seller_count,-0.06988022000302452,0.9325055087237861,0.06988022000302452,-0.615178091413172,1.0122374056699979,0.1135934796418016
4,2017-10,total_price,-0.1268803990404315,0.8808390154889537,0.1268803990404315,-0.0006145363330034029,135.30397460738322,206.4652522989701
4,2017-10,mean_price,0.10891804656693929,1.1150709627032338,0.10891804656693929,0.0005616729226973102,124.4797087594573,193.9172108277615
4,2017-10,max_price,0.09945462185110485,1.1045683463358005,0.09945462185110485,0.0005118861122377787,125.11455741382828,194.29052571152138
4,2017-10,min_price,0.11811064479259639,1.1253686206566902,0.11811064479259639,0.0006092537880020799,123.89951764225984,193.86115789269937
4,2017-10,price_range,-0.23668862570779545,0.7892369978733528,0.23668862570779545,-0.01567484277647842,1.2150397715684276,15.099904291414585
4,2017-10,total_freight,-0.0007022788125714018,0.9992979677274773,0.0007022788125714018,-3.553005087455548e-05,21.730393126657148,19.76576996894571
4,2017-10,mean_freight,0.04250976905060908,1.0434262496077282,0.04250976905060908,0.003000770944755619,19.330852457921775,14.16628254312528
4,2017-10,max_freight,0.06082344484069865,1.0627112704653008,0.06082344484069865,0.0042393128594972,19.520023964919435,14.347477257885739
4,2017-10,merchandise_plus_freight,-0.12169940987531448,0.8854144753536226,0.12169940987531448,-0.0005650740613816279,157.03436773404042,215.36895460703812
4,2017-10,freight_price_ratio,0.020626765189045024,1.0208409671395668,0.020626765189045024,0.0687136379071951,0.30736942396369576,0.30018444398044547
5,2017-11,item_count,0.05866363606590763,1.0604184942086927,0.05866363606590763,0.1115509002109784,1.1368124118476728,0.525891193660974
5,2017-11,unique_product_count,0.01570923114292989,1.0158332697805164,0.01570923114292989,0.06894537614122362,1.0394507591471003,0.2278503943578759
5,2017-11,unique_seller_count,-0.12412821148067082,0.8832665887056264,0.12412821148067082,-1.065612460503656,1.0127354185679913,0.11648532283678655
5,2017-11,total_price,-0.12784465503913228,0.879990070550282,0.12784465503913228,-0.0005727002788710624,137.3577872728781,223.23134762767455
5,2017-11,mean_price,0.09484102438812837,1.099484050081997,0.09484102438812837,0.0004904917283696816,125.56364142246204,193.3590698937273
5,2017-11,max_price,0.08605513042251722,1.0898664114446592,0.08605513042251722,0.0004443059866741398,126.18223471334939,193.68438194291372
5,2017-11,min_price,0.10324987516141125,1.1087684281544252,0.10324987516141125,0.0005340834646798657,124.99334729942753,193.32160980362895
5,2017-11,price_range,-0.22822897805058281,0.7959419857235968,0.22822897805058281,-0.015818430158186073,1.188887413921845,14.428042212044273
5,2017-11,total_freight,0.0018082877000897208,1.0018099236382265,0.0018082877000897208,9.115135930344032e-05,21.921950966564342,19.83829658612091
5,2017-11,mean_freight,0.055508294365943255,1.057077784826039,0.055508294365943255,0.00392826319094776,19.4099815208299,14.13049270574738
5,2017-11,max_freight,0.0581307530754532,1.0598535657641135,0.0581307530754532,0.004060192841795077,19.604931552310628,14.317239436773317
5,2017-11,merchandise_plus_freight,-0.12274900398466738,0.8844856370728207,0.12274900398466738,-0.0005286210428161595,159.27973823944248,232.2060494049539
5,2017-11,freight_price_ratio,0.0010311297003330745,1.0010316614973307,0.0010311297003330745,0.0034901759213365148,0.3044059418284964,0.2954377439914884
6,2017-12,item_count,0.05455614739959151,1.0560717704327987,0.05455614739959151,0.10318133498525792,1.1403947734222963,0.5287404684906069
6,2017-12,unique_product_count,-0.007857688744566192,0.992173102190328,0.007857688744566192,-0.03430169520816248,1.0399638587711981,0.22907581380107314
6,2017-12,unique_seller_count,-0.15846167754792934,0.8534556696782407,0.15846167754792934,-1.3387024280238964,1.0129274395329442,0.11836960494785981
6,2017-12,total_price,-0.16429694086065735,0.8484900331084865,0.16429694086065735,-0.0007489741029106978,137.7051827912149,219.36264581399942
6,2017-12,mean_price,0.11433449340817983,1.1211270717872681,0.11433449340817983,0.0005964757330184968,125.70020974609675,191.68339477883555
6,2017-12,max_price,0.10876339102617572,1.1148985241351408,0.10876339102617572,0.0005662431508254771,126.35204580205729,192.07895206788626
6,2017-12,min_price,0.11827823657717214,1.1255572389971322,0.11827823657717214,0.0006173027659120028,125.10056644425912,191.6049029886136
6,2017-12,price_range,-0.11651574458090376,0.8900160839361239,0.11651574458090376,-0.007663378197856132,1.2514793577981649,15.204227375010621
6,2017-12,total_freight,0.020202036222108838,1.0204074784743005,0.020202036222108838,0.0010119007489276708,21.954626077286626,19.964444382037758
6,2017-12,mean_freight,0.033157807664313685,1.0337136543079186,0.033157807664313685,0.002330753051531151,19.40395158475918,14.226220852754519
6,2017-12,max_freight,0.05873365666330686,1.0604927479447657,0.05873365666330686,0.004077445720724139,19.592805462885735,14.404522018474836
6,2017-12,merchandise_plus_freight,-0.15604247191458542,0.8555228539058073,0.15604247191458542,-0.0006832521096768992,159.65980886850153,228.38198331853792
6,2017-12,freight_price_ratio,0.017777838971590885,1.017936805379993,0.017777838971590885,0.06100616402013736,0.3025606678133197,0.2914105362488067
7,2018-01,item_count,0.01898717017040129,1.0191685727744066,0.01898717017040129,0.03521235867925348,1.1432422667518969,0.5392189243371591
7,2018-01,unique_product_count,0.019856213710389172,1.0200546596069868,0.019856213710389172,0.08446862140814747,1.0407437258553125,0.23507207030697355
7,2018-01,unique_seller_count,-0.14273999832498988,0.8669794557044278,0.14273999832498988,-1.2155961622743359,1.0127845251660599,0.11742386390717832
7,2018-01,total_price,-0.08446283769290977,0.9190058071182708,0.08446283769290977,-0.00039497209555156834,136.39413134709986,213.84507575138846
7,2018-01,mean_price,0.06529261241297539,1.0674713340519606,0.06529261241297539,0.0003502050257270005,124.27712805598097,186.44110625606416
7,2018-01,max_price,0.05855073541559085,1.0602987790291767,0.05855073541559085,0.0003133891902982342,124.92035852255357,186.83074345950328
7,2018-01,min_price,0.0705888983099597,1.0731399655196594,0.0705888983099597,0.00037875989206866367,123.69281398515885,186.36846136064204
7,2018-01,price_range,-0.14898262004424526,0.8615840890621796,0.14898262004424526,-0.010014054656509421,1.227544537394736,14.877352396654068
7,2018-01,total_freight,-0.0028206314804230742,0.9971833427630475,0.0028206314804230742,-0.0001423656083311579,21.92516800533615,19.812590368468616
7,2018-01,mean_freight,0.06912875262127788,1.0715741682499136,0.06912875262127788,0.004888438043023461,19.325060152598574,14.14127621397085
7,2018-01,max_freight,0.04736657102345214,1.0485062906661708,0.04736657102345214,0.0033070981614798226,19.508782968789085,14.32269884673066
7,2018-01,merchandise_plus_freight,-0.08131212705455879,0.9219058947608669,0.08131212705455879,-0.00036492539056626265,158.319299352436,222.81849703136578
7,2018-01,freight_price_ratio,0.04753953465077823,1.0486876598021584,0.04753953465077823,0.1650755227966457,0.30158136699002697,0.2879865763583953
8,2018-02,item_count,0.012890557113117571,1.0129739984942834,0.012890557113117571,0.024286212054887422,1.1403541735168397,0.5307767668331563
8,2018-02,unique_product_count,-0.012385074293708435,0.9876913050922942,0.012385074293708435,-0.05365813782545058,1.040443421485274,0.2308144634835627
8,2018-02,unique_seller_count,-0.1617739627186229,0.850633457685449,0.1617739627186229,-1.3652647485174925,1.012987928037954,0.11849274134873056
8,2018-02,total_price,-0.04377313572159826,0.9571710807699013,0.04377313572159826,-0.00021112294090329986,135.25095965052375,207.33481418131421
8,2018-02,mean_price,0.03548682970997497,1.0361240019845952,0.03548682970997497,0.0001947512404497983,123.43214141298913,182.2161934784828
8,2018-02,max_price,0.03459534131306369,1.0352007210673253,0.03459534131306369,0.00018944171917788583,124.06646507586078,182.617331932987
8,2018-02,min_price,0.03442335844191215,1.0350226995838596,0.03442335844191215,0.00018898330544764376,122.85155737704916,182.15026115864424
8,2018-02,price_range,0.0031351552123982367,1.0031400749515396,0.0031351552123982367,0.0002069949936270691,1.2149076988115928,15.146043667349097
8,2018-02,total_freight,-0.019629931164842743,0.9805614814158552,0.019629931164842743,-0.001012027690541145,21.86510404434215,19.396634448160555
8,2018-02,mean_freight,0.0957858658838248,1.1005233791596711,0.0957858658838248,0.006827707862163164,19.33569663168732,14.028993011642678
8,2018-02,max_freight,0.06782603653757485,1.0701791202190984,0.06782603653757485,0.004775356234658943,19.520697073606087,14.203345929524984
8,2018-02,merchandise_plus_freight,-0.04372384410947716,0.9572182624383688,0.04372384410947716,-0.00020216620747313534,157.1160636948659,216.2767193191145
8,2018-02,freight_price_ratio,0.012104412409990184,1.012177967289816,0.012104412409990184,0.041990430798269314,0.30176099200945594,0.28826597345814997
9,2018-03,item_count,0.009139209639101923,1.0091810997323802,0.009139209639101923,0.017354481364355134,1.139361526389692,0.5266195772276553
9,2018-03,unique_product_count,-0.01466120609340603,0.9854457460681184,0.01466120609340603,-0.06422765927635364,1.0395019410258528,0.22826935090881897
9,2018-03,unique_seller_count,-0.17855664457594428,0.8364766736689371,0.17855664457594428,-1.5023121519663156,1.0127612125216816,0.11885455651958797
9,2018-03,total_price,-0.02808423091061125,0.9723064650930195,0.02808423091061125,-0.0001382111272259746,134.39923019740647,203.19804544169335
9,2018-03,mean_price,0.028969771485866144,1.0293934769695474,0.028969771485866144,0.00016122006652954316,122.70761610975477,179.69085430539448
9,2018-03,max_price,0.028218042221455967,1.0286199425489737,0.028218042221455967,0.00015668686017027484,123.34039543239449,180.09195021708163
9,2018-03,min_price,0.02754247777697228,1.0279252781606012,0.02754247777697228,0.00015333605280586627,122.12614190137938,179.62166935288798
9,2018-03,price_range,0.008941320882062762,1.0089814138973692,0.008941320882062762,0.0005938890662375585,1.214253531015115,15.055540487903494
9,2018-03,total_freight,-0.025853792662480987,0.9744775549625386,0.025853792662480987,-0.0013509123720998036,21.80360741719666,19.13802345469299
9,2018-03,mean_freight,0.10132782843905704,1.1066393701611517,0.10132782843905704,0.007240181879528817,19.304348316168564,13.995204833949742
9,2018-03,max_freight,0.0688981999341374,1.0713271424232813,0.0688981999341374,0.004867602996638923,19.479728256380607,14.154441104114607
9,2018-03,merchandise_plus_freight,-0.029234190346159403,0.9711889947451725,0.029234190346159403,-0.0001378125605143789,156.2028376146031,212.13008623484075
9,2018-03,freight_price_ratio,0.0007769344876157857,1.0007772363793932,0.0007769344876157857,0.0027115579512749476,0.3012556615684679,0.2865269714226387
10,2018-04,item_count,0.02388704798143647,1.0241746287654039,0.02388704798143647,0.044062011461910036,1.1424744805617897,0.5421234117304411
10,2018-04,unique_product_count,-0.04155093874283467,0.9593004685370081,0.04155093874283467,-0.18617763261236997,1.0382791573155723,0.22317900469464855
10,2018-04,unique_seller_count,-0.15805545989668884,0.8538024288608973,0.15805545989668884,-1.3438895267993882,1.0125787301817128,0.11761045587810648
10,2018-04,total_price,-0.057081362700216375,0.9445172177689004,0.057081362700216375,-0.00028622777400706185,133.94602964598567,199.42635859931627
10,2018-04,mean_price,0.048357725000394425,1.0495460370352685,0.048357725000394425,0.0002732451812142407,122.19824591858226,176.97558209628244
10,2018-04,max_price,0.04558138380938148,1.0466361803873336,0.04558138380938148,0.0002569793594587564,122.8070643596612,177.37371555981724
10,2018-04,min_price,0.04531404110278631,1.0463564072373703,0.04531404110278631,0.0002561522863252299,121.63828929269528,176.90273919808877
10,2018-04,price_range,0.004640742625795217,1.0046515275487513,0.004640742625795217,0.0003132060799378153,1.1687750669659018,14.816898275782517
10,2018-04,total_freight,0.0114901637174283,1.0115564292057884,0.0114901637174283,0.000587295722392365,21.852249511329912,19.564528191390202
10,2018-04,mean_freight,0.09896107959340372,1.1040233296858017,0.09896107959340372,0.007117278376261075,19.274837057552595,13.904342975185273
