indicator,months_evaluated,min_pct,max_pct,range_percentage_points
item_missing,21,0.07205649228995532,4.938271604938271,4.866215112648316
payment_missing,21,0.0,0.0,0.0
product_category_missing,21,0.47024485162964164,5.561797752808989,5.091552901179347
product_physical_missing,21,0.07205649228995532,4.938271604938271,4.866215112648316
customer_geo_missing,21,0.0,0.40061633281972264,0.40061633281972264
seller_geo_missing,21,0.27381467070183024,4.938271604938271,4.6644569342364415
